ID,Name,Start time,Duration,Place,Address,Tickets link,Description 1,Hashtags,Prices lower,Prices upper,End time
298,Майстер клас з абстрактного живопису FLUID ART з вином,2024-05-23 19:00:00,90,Арт-студія Простір Мрій,Арт-студія Простір Мрій,https://widget.kontramarka.ua/uk/widget511site12194/widget/event/109498?utm_referrer=lviv.kontramarka.ua/uk/majster-klas-z-abstraktnogo-zivopisu-fluid-art-z-vinom-70830.html&siteShowId=70830&siteEventId=206085,"Ми навчимо малювати картину за 1,5 години, навіть якщо ви раніше ніколи не малювали. На нашему маленькому занятті з експрес курсу навчання малювання картини ви зможете не тільки навчитися малювати картину, а ще отримаєте задоволення від самої атмосфери та процессу.",,750,750,2024-05-23 20:30:00
299,Майстер клас з абстрактного живопису FLUID ART з вином,2024-05-25 15:00:00,90,Арт-студія Простір Мрій,Арт-студія Простір Мрій,https://widget.kontramarka.ua/uk/widget511site12194/widget/event/109503?utm_referrer=lviv.kontramarka.ua/uk/majster-klas-z-abstraktnogo-zivopisu-fluid-art-z-vinom-70830.html&siteShowId=70830&siteEventId=206086,"Ми навчимо малювати картину за 1,5 години, навіть якщо ви раніше ніколи не малювали. На нашему маленькому занятті з експрес курсу навчання малювання картини ви зможете не тільки навчитися малювати картину, а ще отримаєте задоволення від самої атмосфери та процессу.",,750,750,2024-05-25 16:30:00
300,Майстер клас з абстрактного живопису FLUID ART з вином,2024-05-30 19:00:00,90,Арт-студія Простір Мрій,Арт-студія Простір Мрій,https://widget.kontramarka.ua/uk/widget511site12194/widget/event/109508?utm_referrer=lviv.kontramarka.ua/uk/majster-klas-z-abstraktnogo-zivopisu-fluid-art-z-vinom-70830.html&siteShowId=70830&siteEventId=206087,"Ми навчимо малювати картину за 1,5 години, навіть якщо ви раніше ніколи не малювали. На нашему маленькому занятті з експрес курсу навчання малювання картини ви зможете не тільки навчитися малювати картину, а ще отримаєте задоволення від самої атмосфери та процессу.",,750,750,2024-05-30 20:30:00
301,"Благодійний велопробіг «Кручу педалі, щоб вони жили»",2024-06-09 10:30:00,119,Львівська національна опера,"м. Львів, пр-т Свободи, 28",https://widget.kontramarka.ua/uk/widget508site11278/widget/event/109283?utm_referrer=lviv.kontramarka.ua/uk/blagodijnij-veloprobig-krucu-pedali-sob-voni-zili-93299.html&siteShowId=93299&siteEventId=205449,"Благодійний фонд «Запорука» та Арсен Мірзоян запрошують на найтепліший велопробіг у Львові – «Кручу педалі, щоб вони жили», який відбудеться 9 червня.",,300,300,2024-06-09 12:29:00
302,Lviv Run Cup,2024-06-08 09:30:00,119,"СК ""Скіф""",вул. Черемшини 17,https://widget.kontramarka.ua/uk/widget511site13591/widget/event/110290?utm_referrer=lviv.kontramarka.ua/uk/lviv-run-cup-93688.html&siteShowId=93688&siteEventId=206578,"Коли є об’єднання хороших людей з гарними намірами і вони максимально підтримують якусь ідею, то це завжди дає результат: організатор про Lviv run cup",,100,1000,2024-06-08 11:29:00
303,Майстер-клас з малювання об'ємних картин з вином.,2024-05-20 15:00:00,150,Арт-студія Простір Мрій,Арт-студія Простір Мрій,https://widget.kontramarka.ua/uk/widget511site12194/widget/event/109496?utm_referrer=lviv.kontramarka.ua/uk/majsterklas-z-maluvanna-obemnih-kartin-z-vinom-76239.html&siteShowId=76239&siteEventId=206102,,,800,800,2024-05-20 17:30:00
304,Екскурсія Органним залом,2024-06-22 14:00:00,60,Львівський органний зал,"м. Львів, вул. Степана Бандери, 8",https://widget.kontramarka.ua/uk/widget510site11290/widget/event/107846?utm_referrer=lviv.kontramarka.ua/uk/ekskursia-organnim-zalom-82221.html&siteShowId=82221&siteEventId=204167,Львівський органний зал відкриває свої таємниці!,,100,250,2024-06-22 15:00:00
305,Екскурсія Органним залом,2024-07-20 14:00:00,60,Львівський органний зал,"м. Львів, вул. Степана Бандери, 8",https://widget.kontramarka.ua/uk/widget510site11290/widget/event/109393?utm_referrer=lviv.kontramarka.ua/uk/ekskursia-organnim-zalom-82221.html&siteShowId=82221&siteEventId=205590,Львівський органний зал відкриває свої таємниці!,,100,250,2024-07-20 15:00:00
306,Екскурсія Органним залом,2024-08-31 14:15:00,60,Львівський органний зал,"м. Львів, вул. Степана Бандери, 8",https://widget.kontramarka.ua/uk/widget510site11290/widget/event/109842?utm_referrer=lviv.kontramarka.ua/uk/ekskursia-organnim-zalom-82221.html&siteShowId=82221&siteEventId=206044,Львівський органний зал відкриває свої таємниці!,,100,250,2024-08-31 15:15:00
307,"СТЕНДАП: ДЗЮНЬКО, ВАХНИЧ, ЛУЗАНОВ, КРАВЕЦЬ",2024-05-18 19:45:00,90,Cult Comedy Hall,"вул. Чайковського, 7",https://widget.kontramarka.ua/uk/widget508site13111/widget/event/110236?utm_referrer=lviv.kontramarka.ua/uk/1805--stendap-dzunko-vahnic-luzanov-kravec-93667.html&siteShowId=93667&siteEventId=206529,"Скасовуйте плани на вечір, бо у нас є крута пропозиція! 18-го травня ми запрошуємо вас на стендап-вечірку у CULT Comedy Hall. Якщо ви хочете провести крутий вечір, то ця пропозиція точно для вас! Гарантуємо, що буде – смішно, весело та смачно!",,330,330,2024-05-18 21:15:00
